GIFT_ID;PC6;DATE
998;7721HC;1/26/2019
999;2518VS;12/1/2021
1000;2313TX;11/4/2022
1001;4024HS;12/22/2018
1002;2163JM;6/21/2018
1003;1019HX;11/1/2021
1004;7261JJ;6/17/2022
1005;3785KV;11/14/2022
1006;1054GL;11/29/2018
1007;1054GL;11/1/2020
1008;3981VE;12/1/2021
1009;3981VE;9/25/2022
1010;3981VE;12/4/2018
1011;3981VE;11/13/2022
1012;2015JM;12/1/2020
1013;2015JM;9/26/2018
1014;3448XE;12/1/2021
1015;7326BK;6/4/2018
1016;1073SC;1/29/2018
1017;1073SC;2/23/2018
1018;1073SC;3/26/2018
1019;1073SC;4/26/2018
1020;1073SC;5/28/2018
1021;1073SC;6/26/2018
1022;1073SC;7/26/2018
1023;1073SC;8/31/2018
1024;1073SC;9/26/2018
1025;1073SC;10/26/2018
1026;1073SC;11/26/2018
1027;1073SC;12/27/2018
1028;1073SC;1/25/2019
1029;1073SC;2/27/2019
1030;1073SC;3/27/2019
1031;1073SC;4/26/2019
1032;1073SC;5/27/2019
1033;1073SC;6/25/2019
1034;1073SC;8/26/2019
1035;1073SC;7/26/2019
1036;1073SC;9/25/2019
1037;1073SC;10/25/2019
1038;1073SC;11/25/2019
1039;1073SC;12/27/2019
1040;1073SC;1/27/2020
1041;1073SC;2/26/2020
1042;1073SC;3/26/2020
1043;1073SC;4/27/2020
1044;1073SC;6/26/2020
1045;1073SC;5/26/2020
1046;1073SC;8/26/2020
1047;1073SC;7/28/2020
1048;5472LB;8/14/2020
1049;8015CB;8/1/2021
1050;3131LH;6/5/2019
1051;3131LH;12/1/2020
1052;3131LH;4/26/2019
1053;3131LH;5/28/2018
1054;3131LH;3/26/2018
1055;3811HH;11/18/2018
1056;8456KB;3/9/2018
1057;4301JW;11/29/2018
1058;4301JW;3/26/2018
1059;6533MC;4/1/2019
1060;5582KA;3/25/2019
1061;5582KA;11/8/2022
1062;1211NJ;6/19/2020
1063;1211NJ;5/1/2021
1064;2741EV;2/1/2022
1065;2564LK;9/11/2020
1066;2901GB;12/1/2021
1067;2901GB;11/8/2022
1068;2901GB;12/1/2020
1069;1057EK;12/1/2021
1070;1057EK;12/19/2022
1071;1057EK;3/7/2022
1072;7812BD;4/1/2021
1073;1095LG;5/15/2022
1074;6367XX;12/30/2022
1075;2291ES;3/8/2022
1076;2992EG;11/26/2018
1077;5311BD;1/30/2020
1078;5311BD;1/20/2020
1079;5311BD;4/27/2020
1080;5311BD;5/2/2020
1081;7123AB;7/19/2020
1082;7123AB;3/11/2018
1083;3521BE;4/1/2021
1084;3521BE;8/1/2021
1085;2518XE;3/3/2022
1086;6521AH;1/29/2019
1087;6521AH;11/26/2018
1088;1625AE;5/14/2018
1089;9404AJ;8/12/2020
1090;3033EG;10/9/2022
1091;3551AP;12/31/2022
1092;3039PV;10/7/2022
1093;1261HK;11/7/2022
1094;6523HS;12/4/2018
1095;1335SM;11/7/2022
1096;2771JS;12/1/2021
1097;6543HC;12/1/2021
1098;5621JD;5/30/2018
1099;6029RB;3/3/2022
1100;5708TC;3/1/2022
1101;1525PW;3/9/2018
1102;1704VJ;12/1/2020
1103;2627AE;7/1/2021
1104;1218CS;12/25/2022
1105;1391JE;8/9/2022
1106;2394NJ;3/15/2018
1107;2394NJ;5/16/2018
1108;3071KS;12/26/2022
1109;6903XW;3/1/2021
1110;9468ER;11/30/2018
1111;1702EC;11/17/2022
1112;1702EC;11/1/2020
1113;6812DM;12/25/2018
1114;5038GA;2/28/2018
1115;3435GL;12/1/2021
1116;3435GL;12/1/2021
1117;6832CG;5/29/2022
1118;3739KK;11/3/2022
1119;2286RD;3/26/2018
1120;9201JC;3/1/2022
1121;6823HH;10/27/2020
1122;2285JD;3/4/2022
1123;2285JD;11/19/2020
1124;6865EC;11/3/2022
1125;1695JB;4/25/2020
1126;6865BN;12/1/2020
1127;6851JK;6/17/2020
1128;3318CK;12/22/2018
1129;4105JC;5/1/2021
1130;5386GM;1/12/2019
1131;3281RP;11/19/2018
1132;3281RP;11/3/2022
1133;3281RP;5/11/2018
1134;3448HV;12/1/2020
1135;7607TV;3/7/2022
1136;7607TV;11/15/2022
1137;3741HE;12/1/2021
1138;1213XM;9/1/2021
1139;7609DG;3/26/2018
1140;9031XJ;12/27/2019
1141;9031XJ;8/27/2018
1142;9031XJ;6/17/2022
1143;1077JP;9/27/2022
1144;3833CM;3/22/2022
1145;4706PT;11/12/2018
1146;1902GX;12/21/2018
1147;5644LM;11/4/2022
1148;5053EC;7/8/2019
1149;7909EC;11/3/2022
1150;5913AW;12/1/2020
1151;5481RD;3/26/2019
1152;4261CV;12/6/2018
1153;9103PC;3/26/2019
1154;2252BT;3/3/2022
1155;2252BT;3/30/2019
1156;5583GS;8/15/2020
1157;3119BA;3/7/2022
1158;1735HS;11/8/2022
1159;1735HS;3/25/2019
1160;1735HS;12/1/2020
1161;1735HS;6/20/2022
1162;2111AT;6/17/2022
1163;2543EG;5/17/2018
1164;3312RA;5/30/2018
1165;3332BH;1/1/2021
1166;3332BH;12/7/2022
1167;2740;9/1/2021
1168;3461AB;12/1/2021
1169;3645DZ;6/15/2022
1170;3645DZ;9/23/2019
1171;4006WG;12/1/2020
1172;5103TG;1/29/2018
1173;5103TG;12/24/2018
1174;5306XH;12/1/2021
1175;5306XH;12/28/2022
1176;5688PX;12/11/2022
1177;5708VR;1/1/2022
1178;5708VR;1/1/2022
1179;6071WC;3/26/2019
1180;6291HL;11/1/2020
1181;6291HL;5/28/2018
1182;6708BX;12/1/2021
1183;7609NB;12/1/2020
1184;7975RK;11/4/2022
1185;2807SR;1/20/2019
1186;9717KL;11/29/2018
1187;5025KL;10/31/2018
1188;5025KL;11/26/2018
1189;6814ES;8/24/2018
1190;1251ND;3/13/2022
1191;1251ND;5/25/2018
1192;4907KV;2/25/2018
1193;1071LM;1/29/2018
1194;1071LM;4/26/2018
1195;1071LM;7/26/2018
1196;1071LM;10/26/2018
1197;1071LM;1/25/2019
1198;1071LM;4/26/2019
1199;1071LM;7/26/2019
1200;1071LM;10/25/2019
1201;1071LM;1/27/2020
1202;1071LM;4/27/2020
1203;1071LM;7/28/2020
1204;4401GK;12/1/2021
1205;2514GH;8/22/2020
1206;2513VT;6/4/2018
1207;2513VT;10/6/2022
1208;2121BE;12/1/2020
1209;5141HC;12/19/2018
1210;6413EX;7/1/2021
1211;3133BC;11/30/2018
1212;3133BC;11/3/2022
1213;4941AB;1/24/2020
1214;4941AB;12/1/2021
1215;6715JP;12/1/2021
1216;1087EH;11/9/2022
1217;1222RD;8/13/2022
1218;2806SK;10/8/2022
1219;2806SK;12/1/2021
1220;2396AW;9/12/2020
1221;2729EZ;12/1/2020
1222;4285AM;3/1/2022
1223;7875AX;7/15/2022
1224;3705JH;3/2/2022
1225;3731HG;5/1/2021
1226;2805GZ;10/6/2022
1227;2805GZ;11/8/2022
1228;7231ET;11/3/2022
1229;2548MZ;1/1/2022
1230;1015KZ;9/23/2018
1231;1015KZ;12/23/2018
1232;1025HA;12/21/2018
1233;1398EP;12/1/2020
1234;8502CH;3/1/2022
1235;1851CR;3/7/2018
1236;1851CR;5/14/2018
1237;2032GM;11/7/2022
1238;2231WC;3/3/2022
1239;2316EX;3/14/2022
1240;2586TJ;7/4/2020
1241;2586TJ;11/4/2022
1242;3055GB;12/21/2018
1243;6211RW;12/25/2018
1244;6211RW;10/15/2022
1245;4333AV;2/24/2018
1246;5831MA;12/1/2020
1247;5831MA;12/1/2018
1248;7064GD;11/10/2018
1249;7425BA;12/27/2018
1250;3062NW;11/17/2018
1251;3062NW;11/5/2022
1252;3062NW;4/1/2021
1253;3062NW;8/26/2018
1254;3062NW;5/21/2018
1255;3062NW;8/26/2018
1256;3062NW;11/2/2018
1257;3062NW;2/23/2018
1258;3062NW;12/1/2020
1259;3054ND;12/1/2020
1260;3882DP;2/28/2022
1261;3829MN;3/25/2019
1262;3829MN;12/1/2020
1263;2585CV;12/1/2021
1264;5109SB;11/29/2018
1265;5645LD;6/16/2022
1266;6211BB;3/15/2018
1267;3311RC;6/2/2022
1268;5081TB;11/3/2022
1269;3137PC;11/4/2022
1270;1019HX;1/4/2019
1271;2313HT;7/25/2020
1272;2628GK;12/1/2021
1273;3816HN;8/16/2020
1274;2025XG;3/3/2022
1275;2025XG;11/3/2022
1276;1817EE;12/24/2022
1277;1817EE;12/1/2020
1278;1817EE;12/22/2018
1279;1091RS;4/1/2021
1280;3031CG;3/1/2022
1281;3334GH;11/1/2021
1282;6212GG;2/24/2018
1283;3991NS;6/22/2022
1284;4741CD;11/9/2022
1285;4741CD;12/1/2021
1286;3841GC;12/24/2018
1287;5802BJ;12/24/2018
1288;1511CR;12/28/2018
1289;3581XZ;8/15/2020
1290;5211ZV;11/1/2021
1291;5211ZV;11/29/2018
1292;5503BS;4/3/2022
1293;6721BS;12/3/2018
1294;1111EP;3/2/2022
1295;2641BS;2/2/2019
1296;5644TR;12/1/2021
1297;6524HC;3/1/2022
1298;6573WR;3/2/2022
1299;6573WR;8/7/2020
1300;1018ZH;12/1/2020
1301;1018ZH;12/1/2021
1302;1183KA;5/17/2020
1303;5631HE;3/3/2022
1304;5692WV;12/6/2018
1305;2032ST;9/1/2021
1306;2312LD;6/20/2022
1307;7241SK;12/1/2021
1308;7521CN;8/1/2021
1309; ;12/29/2019
1310;4003DG;11/1/2020
1311;6931WK;8/28/2020
1312;9725GZ;12/1/2020
1313;6221JJ;3/2/2022
1314;2517JN;12/28/2018
1315;1066TB;12/28/2018
1316;6662DJ;7/1/2021
1317;5582ED;3/13/2022
1318;2807LJ;11/29/2018
1319;3053LA;8/1/2021
1320;8023TB;12/30/2018
1321;6004BE;12/1/2020
1322;6216EP;8/1/2021
1323;1942AH;3/3/2022
1324;2274LZ;3/2/2022
1325;2274LZ;8/1/2021
1326;6852DJ;7/1/2021
1327;6852DJ;11/18/2022
1328;9951LB;12/1/2020
1329;9951LB;12/4/2022
1330;6533TZ;1/1/2021
1331;6211RG;11/3/2022
1332;2595GG;10/1/2021
1333;1181MS;3/1/2022
1334;1181MS;6/25/2022
1335;6721ED;11/12/2022
1336;3705EG;12/1/2020
1337;6219AG;2/1/2021
1338;4835LG;2/1/2022
1339;2613DZ;6/26/2022
1340;5283CP;12/1/2021
1341;6601JG;7/15/2022
1342;6601JG;11/6/2022
1343;6601JG;12/1/2021
1344;3992BS;11/3/2022
1345;1023BM;6/1/2021
1346;1102RZ;12/1/2020
1347;1103MG;10/8/2022
1348;1103MG;6/18/2022
1349;3972ZC;11/1/2020
1350;3972ZC;11/7/2022
1351;3972ZC;6/11/2018
1352;1098CW;1/1/2021
1353;8233BW;3/12/2018
1354;3071AE;3/7/2022
1355;3071AE;12/6/2018
1356;6708PP;1/1/2022
1357;1075VS;11/25/2019
1358;3707BV;11/22/2018
1359;3707BV;2/24/2018
1360;1033HP;12/3/2018
1361;5491MC;11/3/2022
1362;1071WH;10/1/2021
1363;1057DG;11/10/2022
1364;1057DG;12/7/2022
1365;3991XM;6/15/2022
1366;3925PA;12/1/2021
1367;3925PA;12/7/2022
1368;3925PA;11/19/2020
1369;3931TK;12/1/2020
1370;5616BM;3/1/2022
1371;8011XS;1/1/2022
1372;4335CM;11/28/2018
1373;4335CM;11/28/2018
1374;1112RR;12/24/2018
1375;5756BR;10/1/2021
1376;4475AL;3/8/2018
1377;3038GA;3/1/2022
1378;2596JR;11/3/2022
1379;2517BV;11/24/2022
1380;2235TB;12/1/2021
1381;2235TB;3/24/2019
1382;3022NS;1/1/2019
1383;7521AX;12/1/2021
1384;3355SB;11/24/2022
1385;3355SB;6/21/2022
1386;3355SB;8/26/2018
1387;3355SB;8/26/2018
1388;4171BC;10/24/2020
1389;2613SR;12/17/2018
1390;3069JZ;2/1/2022
1391;4221SR;6/18/2019
1392;4221SR;6/17/2020
1393;4221SR;6/21/2022
1394;2566SE;12/1/2021
1395;7213BL;12/1/2021
1396;2408DB;12/17/2018
1397;1121AP;10/6/2022
1398;9761LX;3/7/2022
1399;3723GX;12/1/2021
1400;7003EB;12/23/2022
1401;9746TA;12/1/2021
1402;3319AT;12/1/2020
1403;9407KJ;9/20/2022
1404;1483VW;11/29/2018
1405;8043XT;12/1/2021
1406;1054AN;3/1/2022
1407;2954CC;12/1/2020
1408;9005XP;7/1/2021
1409;5674XM;11/1/2020
1410;5674XM;12/11/2018
1411;5674XM;11/4/2022
1412;5674XM;2/23/2018
1413;5629RD;12/30/2018
1414;5622PM;8/30/2020
1415;8601GP;9/8/2019
1416;9721XE;3/3/2022
1417;3993RA;8/27/2019
1418;5644TD;11/6/2022
1419;5644TD;12/1/2021
1420;5641KB;11/3/2022
1421;3235NB;2/23/2018
1422;3886BB;3/2/2022
1423;3071MA;11/3/2022
1424;2566CL;12/1/2021
1425;4388KC;6/16/2022
1426;6661BN;12/2/2018
1427;3255TP;3/1/2018
1428;3255TP;6/1/2018
1429;3255TP;4/1/2019
1430;1398PA;4/1/2021
1431;7701CE;11/3/2022
1432;7548AX;12/1/2021
1433;7548AX;11/1/2020
1434;3082HG;6/4/2018
1435;3082HG;12/1/2020
1436;2171MC;4/1/2021
1437;2171MC;9/16/2020
1438;2171MC;3/3/2022
1439;6226AN;12/15/2018
1440;5011LG;4/3/2018
1441;5011LG;5/14/2018
1442;2726JT;2/12/2018
1443;5582ED;11/1/2020
1444;5582ED;6/21/2022
1445;8144RB;11/29/2018
1446;8144RB;2/27/2018
1447;8144RB;3/15/2018
1448;8426GM;2/28/2022
1449;9247CX;12/29/2022
1450;1187VM;2/28/2022
1451;1187VM;1/1/2022
1452;1141CS;4/20/2020
1453;1141CS;11/5/2022
1454;5827AL;3/13/2022
1455;3742AZ;11/15/2022
1456;3813NV;11/4/2022
1457;3071ZG;12/1/2020
1458;9796PH;12/1/2021
1459;3405DS;12/1/2021
1460;3984JB;3/1/2021
1461;1628XP;3/1/2018
1462;1628XP;6/1/2018
1463;3768CS;3/20/2022
1464;3768CS;11/3/2022
1465;3068NJ;12/1/2020
1466; ;12/6/2018
1467; ;12/21/2019
1468;6661RA;1/31/2020
1469;4818LK;5/1/2021
1470;1013MM;12/1/2021
1471;1013MM;12/1/2021
1472;5646HB;3/28/2018
1473;5646HB;5/28/2018
1474;2023CC;12/23/2018
1475;1566PD;12/26/2018
1476;1151EM;12/1/2020
1477;5121ZK;12/25/2018
1478;3311DB;12/1/2021
1479;8622DC;11/3/2022
1480;1687AJ;5/14/2018
1481;3053HN;12/1/2021
1482;2181AR;12/1/2021
1483;2181AR;3/12/2022
1484;2181AR;5/1/2021
1485;3843GJ;2/3/2019
1486;3843GJ;7/1/2021
1487;3901SV;3/6/2022
1488;1181XR;2/1/2021
1489;6905AX;11/21/2018
1490;6836KZ;3/7/2022
1491;7523BT;5/28/2018
1492;3312ES;12/1/2020
1493;3994KK;11/4/2022
1494;1018DR;9/1/2021
1495;1018DR;9/1/2021
1496;4116CZ;12/8/2018
1497;2201LN;3/1/2022
1498;1825JH;7/21/2022
1499;7412TA;7/25/2022
1500;7412TA;6/22/2022
1501;1113GR;11/3/2022
1502;1381XE;11/14/2018
1503;1381XE;12/1/2020
1504;6464BK;12/1/2020
1505;2101EK;11/8/2022
1506;4213DC;3/2/2022
1507;1071LD;3/2/2022
1508;1071LD;12/1/2021
1509;1071LD;10/29/2020
1510;1071LD;9/19/2022
1511;1071LD;8/1/2021
1512;1072RA;10/28/2020
1513;7312SW;8/1/2021
1514;6217LT;5/15/2018
1515;3059VM;2/23/2018
1516;2573HM;6/26/2018
1517;2573HM;12/3/2018
1518;3511MP;12/1/2021
1519;3511MP;9/8/2022
1520;6049GJ;12/30/2022
1521;2274RT;10/27/2020
1522;2274RT;6/15/2022
1523;2317KS;11/24/2022
1524;2317KS;6/15/2020
1525;7335BR;12/1/2020
1526;3192XG;5/14/2018
1527;3116AB;11/8/2022
1528;3621VB;8/1/2021
1529;7071VB;11/8/2022
1530;3065AE;10/7/2022
1531;2314GB;11/14/2022
1532;3826HT;3/12/2022
1533;1312GC;12/23/2018
1534;2513TW;11/13/2018
1535;3813ZG;10/8/2022
1536;2341SJ;3/7/2018
1537;8252KJ;9/1/2021
1538;4001XL;6/25/2018
1539;2584CG;3/3/2022
1540;1071RT;9/25/2018
1541;3882WH;12/25/2018
1542;2101WB;12/1/2020
1543;6544NE;5/24/2018
1544;3137CZ;10/28/2020
1545;3137CZ;11/10/2018
1546;6822KC;2/1/2021
1547;6823EC;12/7/2022
1548;2024GD;4/1/2022
1549;3026GE;11/28/2018
1550;7443PN;11/4/2022
1551;7443PN;4/26/2019
1552;3572VA;12/31/2022
1553;9722CK;11/4/2022
1554;1349DE;12/1/2021
1555;1086ZA;12/1/2021
1556;1086ZA;11/4/2022
1557;1181BG;3/7/2018
1558;3702BV;1/1/2021
1559;4461GL;12/1/2021
1560;3011HB;4/23/2022
1561;3826BJ;3/3/2022
1562;3826BJ;11/8/2022
1563;3826BJ;11/4/2022
1564;7325VG;1/5/2019
1565;3454VS;11/17/2018
1566;2721AG;12/1/2021
1567;2333XM;12/23/2018
1568;6833GJ;10/6/2022
1569;1185DG;12/24/2018
1570;1185DG;8/25/2018
1571;1185DG;12/24/2018
1572;8251ME;12/15/2018
1573;5012HN;11/26/2018
1574;5012HN;12/27/2018
1575;7918TH;12/31/2018
1576;2142EK;5/15/2018
1577;2497CS;12/1/2021
1578;2497CS;8/1/2021
1579;1014AG;12/15/2018
1580;1014AG;12/15/2018
1581;1014AG;12/15/2018
1582;9751AK;11/26/2022
1583;6711BK;6/17/2022
1584;6711BK;11/4/2022
1585;6711BK;11/1/2021
1586;3723ES;11/1/2021
1587;3723ES;10/6/2022
1588;1678HP;11/4/2022
1589;1678HP;12/31/2018
1590;8921GB;5/30/2018
1591;1082EK;3/2/2022
1592;1231KR;3/21/2022
1593;3311DB;11/3/2022
1594;3311DB;12/1/2021
1595;8607GX;3/15/2022
1596;3893CC;12/18/2018
1597;6814AE;12/1/2021
1598;1861KB;8/28/2018
1599;1852HH;6/4/2022
1600;2251DN;3/3/2022
1601;9606PN;3/19/2018
1602;9269VN;4/1/2019
1603;9213RL;5/14/2018
1604;8302MX;5/14/2018
1605;8026PJ;8/17/2020
1606;8026PJ;5/28/2018
1607;3781HW;5/1/2021
1608;7731SR;12/27/2019
1609;6835JG;12/1/2021
1610;6835JG;10/23/2019
1611;6706AG;12/25/2019
1612;6706AG;12/28/2022
1613;6525JP;12/1/2021
1614;6269AR;12/1/2020
1615;6218HG;12/2/2022
1616;6218HG;1/1/2022
1617;5862AW;5/29/2018
1618;5629GD;11/4/2022
1619;5403ER;12/1/2021
1620;5374GX;6/14/2018
1621;5347JA;4/4/2019
1622;5231HS;2/26/2018
1623;4813AC;3/25/2019
1624;4813AC;6/24/2018
1625;4384ET;2/25/2018
1626;4207XB;12/1/2021
1627;4175AP;6/25/2022
1628;3991KM;12/1/2021
1629;3881AC;12/1/2021
1630;6814JJ;11/22/2022
1631;3743DE;11/1/2021
1632;3707ED;3/2/2022
1633;3573XK;7/10/2022
1634;3417RR;3/7/2018
1635;3334BK;12/1/2021
1636;3121XG;10/3/2022
1637;3069LB;6/19/2022
1638;2903HK;10/8/2022
1639;2661ST;11/9/2022
1640;2597HW;11/13/2022
1641;2597HW;10/7/2022
1642;2545DL;12/23/2018
1643;2267BH;4/1/2019
1644;2121XE;11/3/2022
1645;2023WD;11/16/2018
1646;2665DG;11/3/2022
1647;1741EW;11/6/2022
1648;1702NB;9/7/2018
1649;1702AC;6/13/2018
1650;1702AC;8/15/2020
1651;1447PP;3/2/2022
1652;1447PP;9/30/2022
1653;1447PP;3/2/2022
1654;1406LV;3/2/2022
1655;1406LV;3/1/2022
1656;1338HJ;5/14/2018
1657;1333SE;12/1/2021
1658;1095KV;12/1/2021
1659;1016KL;5/3/2022
1660;1016KL;12/1/2021
1661;8453XG;3/26/2018
1662;5688VH;3/12/2022
1663;4907PL;11/8/2022
1664;3571TR;12/1/2020
1665;1432PJ;11/16/2022
1666;1657KB;3/26/2018
1667;1657KB;6/26/2018
1668;1657KB;9/26/2018
1669;1657KB;12/27/2018
1670;1657KB;3/27/2019
1671;1657KB;6/25/2019
1672;1657KB;9/25/2019
1673;1657KB;12/27/2019
1674;1657KB;3/26/2020
1675;1657KB;6/26/2020
1676;1462NG;3/12/2022
1677; ;12/1/2021
1678;9356HH;3/1/2022
1679;9356HH;12/1/2021
1680;8408HL;3/26/2018
1681;8408HL;5/25/2018
1682;8408HL;3/25/2019
1683;8332JT;3/24/2019
1684;8332JT;2/23/2018
1685;8131VG;6/16/2022
1686;8051NE;12/30/2018
1687;8051NE;1/1/2022
1688;7771EH;12/2/2022
1689;7576WH;3/12/2018
1690;7542HW;12/1/2021
1691;7542HW;12/1/2020
1692;6983BR;7/1/2021
1693;6605RA;3/13/2018
1694;6546RM;2/1/2022
1695;6418PP;6/7/2018
1696;4701DB;3/23/2018
1697;1834TZ;11/3/2022
1698;3998NB;12/4/2018
1699;3438PR;11/8/2022
1700;3402AE;5/14/2018
1701;3402AE;12/3/2018
1702;2922BH;3/3/2022
1703;2804LZ;3/3/2022
1704;2804LZ;12/23/2018
1705;2285HG;12/1/2020
1706;1862JM;6/18/2018
1707;1787DA;11/19/2022
1708;1787DA;6/27/2020
1709;1761HK;11/24/2022
1710;1273CG;12/23/2018
1711;1141BL;12/31/2022
1712;9843TP;10/7/2022
1713;9726HD;12/4/2018
1714;9726HD;10/28/2020
1715;7971EG;11/4/2022
1716;9231KJ;11/4/2022
1717;8702CB;3/3/2022
1718;8611JL;12/1/2021
1719;7721AB;4/3/2018
1720;7204GG;12/1/2020
1721;7204GG;11/5/2022
1722;7345DH;12/1/2020
1723;7003EH;6/25/2018
1724;6641XL;11/14/2018
1725;6215XP;3/7/2022
1726;6215XP;12/1/2020
1727;5056WK;11/18/2022
1728;5056WK;11/18/2022
1729;4847EP;6/18/2018
1730;4735SK;11/29/2018
1731;4675BM;3/3/2022
1732;4383AL;2/24/2018
1733;4336AE;11/7/2020
1734;4336AE;9/9/2019
1735;4336AE;3/24/2019
1736;4336AE;12/1/2020
1737;3951AV;12/20/2022
1738;3845AW;11/7/2022
1739;3755VG;7/13/2022
1740;3734GV;3/2/2022
1741;3891ZZ;11/6/2022
1742;3253AP;12/1/2021
1743;3245XK;3/26/2019
1744;3245XK;1/20/2020
1745;3245XK;2/24/2018
1746;2804PE;5/29/2022
1747;3925RT;1/29/2018
1748;2678VH;5/14/2018
1749;2635ET;12/1/2021
1750;2582RK;12/1/2021
1751;2565PH;6/4/2018
1752;2263EV;3/1/2018
1753;2263EV;4/3/2018
1754;2263EV;6/1/2018
1755;2171DV;12/1/2021
1756;2171DV;6/15/2022
1757;2061XM;12/2/2022
1758;2061XM;5/15/2022
1759;1221MA;6/15/2022
1760;1873HS;3/15/2018
1761;1633JG;8/18/2020
1762;1633JG;3/8/2018
1763;1619XG;11/5/2022
1764;1431XH;10/6/2022
1765;1333SC;6/18/2022
1766;2909RE;12/24/2018
1767;9481AH;9/25/2019
1768;2013DS;8/1/2021
1769;8181SL;3/17/2022
1770;2901TD;8/1/2021
1771;9231JT;5/14/2018
1772;4335CS;12/1/2020
1773;3742AA;12/30/2018
1774;3143LH;12/1/2020
1775;3143LH;7/1/2021
1776;3143LH;4/1/2021
1777;3143LH;2/1/2022
1778;3131KA;11/4/2022
1779;2312LV;11/10/2022
1780;2133CT;6/25/2018
1781;1066TC;3/26/2018
1782;1066TC;4/25/2022
1783;6562PB;3/17/2022
1784;6532XR;12/1/2020
1785;2403VG;3/7/2022
1786;2403VG;12/1/2021
1787;1326JW;12/1/2020
1788;1187PV;12/1/2020
1789;6823MB;11/3/2022
1790;3831AW;6/21/2018
1791;1057ZB;12/29/2019
1792;6418VP;12/1/2021
1793;6418VP;6/19/2022
1794;6418VP;11/5/2022
1795;6931BN;5/29/2018
1796;3813WS;12/8/2018
1797;4944XE;3/26/2018
1798;9971BT;12/1/2021
1799;9331HG;12/1/2020
1800;8312RA;12/1/2020
1801;8312RA;1/12/2019
1802;8312RA;12/1/2021
1803;7345AD;1/1/2022
1804;7683AN;3/19/2018
1805;7542HK;8/20/2020
1806;2923AD;3/1/2021
1807;2635KD;12/12/2022
1808;2231VX;12/27/2022
1809;5531XL;3/12/2018
1810;5505VR;3/2/2018
1811;5505VR;12/25/2018
1812;5505VR;4/3/2019
1813;5505VR;11/12/2018
1814;9736BE;12/1/2021
1815;9915TJ;11/1/2021
1816;7339HM;2/4/2019
1817;6824JW;3/12/2022
1818;6536EX;3/3/2022
1819;7602RJ;11/1/2020
1820;2102GD;6/25/2018
1821;2102GD;5/25/2018
1822;7141LK;5/1/2021
1823;9746PV;12/1/2021
1824;9271JJ;6/16/2022
1825;8017BA;3/4/2022
1826;5615LK;12/1/2021
1827;5615LK;11/3/2022
1828;5053AH;3/3/2022
1829;5053AH;12/1/2021
1830;6603JD;12/12/2018
1831;6603JD;11/12/2022
1832;9302GS;11/8/2022
1833;2581VN;6/24/2022
1834;2581VN;6/18/2022
1835;7823KH;5/11/2018
1836;7695SK;11/7/2022
1837;5215BA;12/7/2022
1838;5215BA;12/1/2020
1839;5215BA;7/1/2021
1840;4703VK;5/18/2020
1841;1064WT;6/4/2018
1842;6843VE;8/24/2018
1843;6843VE;11/3/2022
1844;5706KX;12/14/2022
1845;4793RE;6/21/2022
1846;2742LJ;12/1/2021
1847;2283TN;12/1/2021
1848;2283TN;3/3/2022
1849;2283TN;3/7/2022
1850;4814VM;12/21/2018
1851;2587WL;9/17/2020
1852;2587WL;12/1/2020
1853;1171XM;5/24/2018
1854;7687AG;8/15/2020
1855;6525SM;3/6/2022
1856;6525SM;12/1/2018
1857;2289BC;12/19/2018
1858;1814BM;8/1/2020
1859;1814BM;8/24/2020
1860;1814BM;6/15/2022
1861;8431SJ;3/16/2018
1862;7622DZ;12/1/2021
1863;7204CM;3/28/2022
1864;8531JG;11/20/2022
1865;5975NV;9/12/2020
1866;5152SB;8/17/2020
1867;4706EE;6/18/2022
1868;4706EE;9/4/2022
1869;4706EE;12/1/2021
1870; ;3/24/2019
1871;3443GH;11/30/2018
1872;3443GH;6/17/2022
1873;3443GH;12/1/2020
1874;3297XA;5/28/2018
1875;1901MJ;8/17/2020
1876;3511HV;12/28/2018
1877;2716LB;1/10/2019
1878;2496RE;12/1/2021
1879;2496RE;12/29/2022
1880;2661TT;6/16/2022
1881;7421DM;11/6/2022
1882;7207RG;11/4/2022
1883;2511AV;3/26/2018
1884;6467GM;4/4/2019
1885;7609ED;5/25/2018
1886;3831RD;12/4/2018
1887;3831RD;3/30/2019
1888;3207RK;4/3/2018
1889;1771BE;3/28/2018
1890;1273EE;5/1/2021
1891;1273EE;12/1/2021
1892;9956PB;3/7/2018
1893;8303CB;5/31/2018
1894;7683PR;3/16/2018
1895;6581PL;11/1/2020
1896;5224HS;12/1/2021
1897;3351JP;8/25/2020
1898;6711PZ;3/24/2019
1899;6711PZ;11/29/2018
1900;5671XJ;12/27/2018
1901;1031KB;12/4/2018
1902;2804ER;3/2/2022
1903;6714CR;6/1/2022
1904;3621HJ;11/27/2022
1905;2611DB;11/3/2022
1906; ;1/30/2020
1907;3454GK;3/5/2022
1908;1427AN;3/12/2018
1909;5803KP;7/1/2021
1910;3061VM;10/6/2022
1911;2283CE;2/23/2018
1912;2283CE;5/28/2018
1913;1731SX;10/1/2021
1914;9501CV;3/7/2018
1915;9501CV;5/28/2018
1916;6811BC;12/31/2022
1917;5664EW;3/2/2022
1918;5664EW;2/28/2018
1919;3065HC;11/4/2022
1920;7609JH;3/1/2021
1921;7609JH;2/1/2022
1922;7201GG;6/16/2022
1923;6881GV;12/1/2021
1924;3817CL;5/1/2021
1925;3825CH;6/12/2018
