PLEDGE_ID;ACQUISITIONDATE;PC6
989;9/10/2022;1382GC
990;10/31/2019;2632AJ
991;9/13/2019;6573DA
992;11/23/2022;5211VT
993;5/8/2019;6931AX
994;4/29/2019;4381AE
995;8/2/2019;6713GV
996;8/17/2022;5161AS
997;7/9/2018;4351NS
998;8/3/2022;5737HG
999;10/31/2020;5491ZJ
1000;1/18/2019;4033ES
1001;9/26/2018;7581AT
1002;7/12/2019;4481BN
1003;8/15/2018;4793CP
1004;3/24/2018;3755SL
1005;9/10/2020;3755SL
1006;5/8/2021;6706KE
1007;10/5/2022;4571VW
1008;11/8/2018;8171BW
1009;1/3/2018;3905MJ
1010;10/2/2018;9765HB
1011;9/12/2018;3632AS
1012;9/2/2022;2292AL
1013;5/21/2021;4727SM
1014;1/3/2018;3906BN
1015;9/12/2022;3734GG
1016;11/2/2022;7161EC
1017;8/16/2022;4371ET
1018;3/8/2019;2743JE
1019;10/8/2019;5165AS
1020;5/5/2021;5627JT
1021;2/15/2018;3514CK
1022;11/12/2021;6221KM
1023;8/22/2018;1901BB
1024;5/23/2018;1411JS
1025;10/10/2019;4443AG
1026;3/8/2019;6711XP
1027;5/7/2021;3045PH
1028;10/27/2021;6881EH
1029;6/22/2018;1403GZ
1030;10/24/2022;5244GV
1031;10/8/2022;3817TA
1032;4/12/2018;1625CB
1033;6/29/2019;9421SL
1034;12/21/2022;7544ZA
1035;3/12/2020;6571BE
1036;12/28/2018;8281KG
1037;5/20/2021;2131WX
1038;10/25/2022;1824EH
1039;3/5/2019;8014CB
1040;7/20/2021;1562TW
1041;2/24/2021;1188BW
1042;12/12/2019;3708GP
1043;5/28/2020;2272WS
1044;3/9/2019;4791HX
1045;12/3/2022;4834NH
1046;8/7/2020;6955AZ
1047;12/19/2022;8933AM
1048;6/5/2021;7731BL
1049;3/25/2022;5071BJ
1050;1/4/2022;4301JT
1051;9/11/2018;8754CL
1052;3/4/2022;4818LN
1053;2/16/2018;9217RL
1054;3/1/2022;2742BN
1055;10/18/2022;8231KM
1056;4/25/2019;4464BP
1057;12/8/2022;4335JM
1058;12/21/2022;5671DK
1059;1/24/2018;1421KN
1060;1/10/2019;3043RM
1061;2/14/2018;6662HM
1062;12/22/2022;9601CP
1063;9/1/2022;3831WZ
1064;1/15/2019;4333EK
1065;12/17/2021;5581WD
1066;3/27/2021;2841LC
1067;2/3/2018;6707AA
1068;9/28/2022;1816VA
1069;6/16/2020;3355PM
1070;5/23/2019;4331EL
1071;1/16/2020;4331EL
1072;2/8/2019;7326KS
1073;6/13/2022;1171GH
1074;10/2/2018;8084XB
1075;5/2/2019;2408NC
1076;9/18/2018;6041NA
1077;10/15/2022;7944AN
1078;8/26/2020;2253LW
1079;12/27/2018;2101ZN
1080;6/2/2021;8024BV
1081;4/15/2019;4444AG
1082;11/8/2022;2628AJ
1083;12/17/2018;3051CH
1084;8/16/2018;2582AX
1085;2/26/2018;3972TX
1086;4/2/2021;1507TC
1087;11/7/2022;1852CK
1088;4/20/2021;7007DS
1089;10/11/2022;8242VB
1090;4/4/2022;1055SC
1091;2/8/2020;5094EP
1092;12/19/2019;4824GE
1093;12/29/2018;5263AX
1094;11/11/2022;1521GD
1095;6/8/2022;2071RJ
1096;12/16/2019;9718JM
1097;12/2/2019;6573DX
1098;2/25/2019;1215PA
1099;10/1/2020;2051LW
1100;12/22/2018;2582KX
1101;5/16/2022;1636WE
1102;12/20/2018;6212BM
1103;12/21/2022;6226DB
1104;4/8/2022;6708LW
1105;6/5/2021;4283JA
1106;7/15/2021;9403KA
1107;3/14/2018;3291VD
1108;12/1/2018;3311KL
1109;10/16/2018;3253XB
1110;12/29/2017;4461KD
1111;10/13/2022;2111GL
1112;5/18/2019;4332CA
1113;11/10/2021;7559LG
1114;11/19/2019;1788KA
1115;1/18/2020;6711PV
1116;11/30/2022;4533AW
1117;10/3/2022;5306CB
1118;4/16/2021;4332CM
1119;3/14/2020;4207EK
1120;6/26/2020;5242HJ
1121;5/19/2018;2271GC
1122;6/3/2021;3931LC
1123;8/1/2022;4147CM
1124;2/15/2020;1221JH
1125;2/6/2018;2215ME
1126;3/2/2021;7316DP
1127;9/8/2018;2102EH
1128;2/1/2018;2272AS
1129;8/27/2019;4331CK
1130;12/19/2018;1784HL
1131;9/22/2022;1398JM
1132;8/1/2020;8855CG
1133;8/19/2021;4614JK
1134;5/11/2018;2771GL
1135;6/7/2018;6657BK
1136;10/11/2019;5081GE
1137;10/15/2022;2811RK
1138;11/17/2022;2071AS
1139;3/9/2022;4847EN
1140;7/4/2020;5071EB
1141;5/28/2021;5244GW
1142;1/12/2018;2102ED
1143;1/19/2022;2636GM
1144;6/26/2018;3764AK
1145;11/22/2018;2061TD
1146;5/25/2018;2851TJ
1147;2/23/2018;1222SV
1148;4/22/2021;7812BK
1149;12/19/2022;5283LJ
1150;2/26/2020;6712DT
1151;1/23/2018;4311CL
1152;2/24/2021;4311CL
1153;9/22/2022;6721DZ
1154;6/21/2022;4611JA
1155;9/10/2022;4761XS
1156;6/2/2018;4501HK
1157;11/29/2022;1058HZ
1158;10/22/2020;4454AP
1159;2/6/2018;1814DT
1160;6/6/2018;1814DT
1161;5/31/2021;2661RA
1162;4/12/2021;1062DK
1163;4/24/2021;3843BC
1164;2/3/2018;5021CJ
1165;6/29/2019;9422JE
1166;12/29/2022;4119LZ
1167;8/29/2018;2353PB
1168;1/25/2020;5575AN
1169;11/15/2018;7606SJ
1170;10/11/2022;3274CM
1171;11/23/2022;9265LM
1172;2/25/2020;3958VL
1173;6/9/2022;1852LH
1174;12/11/2018;1741CK
1175;5/3/2019;6662HP
1176;5/7/2019;8331ZD
1177;12/21/2018;4661WP
1178;2/3/2020;2742TX
1179;7/29/2021;1401BD
1180;11/7/2022;1211LR
1181;10/20/2022;3524LH
1182;7/31/2021;1079WH
1183;12/24/2021;6881AN
1184;3/23/2018;7325ZZ
1185;3/15/2018;1824JS
1186;12/8/2022;4388BR
1187;5/3/2022;4374AV
1188;1/28/2022;5611PT
1189;5/15/2018;3961BB
1190;8/10/2020;1777XJ
1191;6/5/2021;6651AB
1192;2/25/2019;7312HJ
1193;12/14/2022;6065AE
1194;6/25/2020;6833CJ
1195;7/10/2020;4331TC
1196;3/14/2019;1647BG
1197;6/23/2018;1338TM
1198;4/6/2018;5301WZ
1199;7/27/2021;5301WZ
1200;1/13/2022;5302TR
1201;6/23/2018;8071GT
1202;9/24/2019;1702XG
1203;8/4/2022;1106MX
1204;1/29/2019;6523LZ
1205;11/2/2019;4793BJ
1206;12/8/2022;5643PK
1207;7/23/2020;4334EE
1208;8/12/2021;4334EE
1209;5/20/2019;5096BE
1210;3/2/2021;7316LT
1211;11/13/2021;7121WN
1212;4/11/2019;5216AD
1213;3/6/2018;6671BN
1214;7/4/2019;3231KC
1215;9/4/2018;6814JD
1216;2/28/2019;7422SM
1217;7/3/2020;5654ED
1218;5/28/2019;7025AG
1219;12/24/2019;6602VB
1220;4/1/2022;5644DS
1221;4/11/2018;3743KT
1222;6/13/2020;8032EB
1223;6/7/2019;2613CV
1224;11/12/2022;5251RZ
1225;12/2/2022;6584AK
1226;11/4/2022;2201HG
1227;10/1/2022;6601HH
1228;3/24/2018;3702SM
1229;4/22/2022;5268CA
1230;3/19/2021;1215BC
1231;9/7/2022;7431AE
1232;11/11/2022;5391BB
1233;10/17/2022;3971RC
1234;12/2/2022;6225DG
1235;8/26/2022;6816PL
1236;4/23/2022;3554EX
1237;3/6/2020;4819AP
1238;8/31/2021;2025DZ
1239;5/5/2021;6132AC
1240;3/23/2019;7558JD
1241;3/9/2020;3813XG
1242;11/23/2019;4908DA
1243;8/15/2020;3454KV
1244;9/6/2019;5126BH
1245;4/26/2022;4207PS
1246;11/1/2022;2106DC
1247;1/12/2019;6991AJ
1248;6/2/2021;7326TE
1249;12/23/2022;9711VH
1250;5/8/2021;3372BL
1251;6/12/2019;4413DE
1252;5/10/2018;1316VJ
1253;8/5/2021;3737AM
1254;2/20/2019;2564TN
1255;6/29/2018;3315JC
1256;6/22/2021;6542TN
1257;7/9/2019;9995VJ
1258;3/15/2019;3823TS
1259;1/23/2019;7211NA
1260;4/5/2022;6001AN
1261;6/14/2018;4053HN
1262;2/28/2018;2201MC
1263;11/6/2019;7542WP
1264;10/25/2022;7946LV
1265;12/27/2021;7001ET
1266;12/23/2022;7001ET
1267;6/5/2019;3344PS
1268;12/8/2022;4388KC
1269;2/12/2020;3994JS
1270;5/15/2019;6221BA
1271;2/1/2019;6706CW
1272;7/14/2018;8831ZC
1273;6/12/2018;8443BW
1274;2/8/2020;5051WZ
1275;8/4/2020;6716ER
1276;1/17/2020;4698CT
1277;10/28/2022;4698CT
1278;9/20/2018;7541ZV
1279;7/20/2022;5061BB
1280;3/4/2020;2435NG
1281;8/29/2018;1742GP
1282;10/19/2020;1742GP
1283;6/8/2019;4614GS
1284;10/28/2022;8051GS
1285;1/31/2020;3818RA
1286;6/16/2019;1972RH
1287;2/27/2020;2725ER
1288;6/8/2021;6869VN
1289;8/3/2019;4708MC
1290;10/17/2018;2841CJ
1291;5/11/2021;6546XS
1292;12/17/2022;9101NP
1293;8/17/2020;5293AJ
1294;4/30/2021;6717GC
1295;6/5/2018;9241EN
1296;5/19/2021;1962AJ
1297;6/14/2022;2594BT
1298;10/31/2022;1092BR
1299;6/3/2019;3257KG
1300;10/27/2022;5645GA
1301;11/24/2022;5066EA
1302;11/26/2018;8281GC
1303;9/23/2022;6211NR
1304;12/16/2022;2035AR
1305;11/10/2018;1017LR
1306;2/22/2019;3258CA
1307;1/28/2022;4812TP
1308;11/17/2022;4812TP
1309;5/7/2021;3431TR
1310;11/26/2022;1901TT
1311;12/27/2021;3311SC
1312;1/12/2022;3611AD
1313;4/22/2022;5268BB
1314;12/21/2021;1019NB
1315;1/2/2019;7425CE
1316;4/30/2021;3641GE
1317;10/22/2022;5817AC
1318;8/21/2020;6611BH
1319;8/23/2018;1862CA
1320;10/5/2019;1182CR
1321;7/3/2018;8261AM
1322;4/4/2019;3811EM
1323;11/29/2022;1689TB
1324;9/7/2022;4861DH
1325;7/22/2019;2281SK
1326;5/13/2022;3572HP
1327;8/2/2021;6711DP
1328;1/4/2019;3841EP
1329;10/24/2018;2266CK
1330;1/6/2022;3621TA
1331;2/5/2018;4043MN
1332;9/23/2022;6741AT
1333;4/24/2019;5963AE
1334;4/4/2022;6522GD
1335;2/2/2019;1181RK
1336;11/2/2022;1214CR
1337;12/8/2022;1405EA
1338;3/8/2019;6708CL
1339;12/10/2022;4421ED
1340;8/2/2018;7559KK
1341;7/4/2019;4191BG
1342;12/28/2018;6815BB
1343;11/12/2018;7339GA
1344;5/17/2019;4261BP
1345;7/11/2020;9401WG
1346;7/4/2020;5071ED
1347;10/11/2021;9035GH
1348;11/26/2019;9742JZ
1349;12/14/2019;9665RK
1350;4/25/2018;2103LN
1351;11/13/2019;2635HT
1352;10/22/2020;4454AB
1353;12/22/2018;7514CW
1354;12/6/2018;1621AL
1355;11/22/2019;4847EV
1356;11/22/2019;4847EV
1357;5/24/2019;5944NK
1358;1/14/2022;4837CW
1359;9/15/2022;3892BK
1360;5/4/2021;3642CP
1361;8/21/2020;3563WL
1362;2/1/2019;6533XR
1363;7/12/2022;3581JM
1364;8/20/2018;1722ZB
1365;11/24/2018;1873JE
1366;4/21/2021;5642RN
1367;8/7/2020;5953AM
1368;9/13/2022;3711CH
1369;10/1/2018;5041BJ
1370;2/26/2021;1689MJ
1371;5/7/2021;3151HR
1372;4/15/2019;4334EH
1373;5/16/2022;3511XA
1374;12/12/2019;3281MH
1375;1/27/2022;5216AV
1376;5/29/2018;5328BJ
1377;5/26/2021;5152LH
1378;12/24/2019;6524DM
1379;2/20/2019;7609CD
1380;11/15/2022;1086XR
1381;6/19/2020;3621DG
1382;1/16/2018;5032ZD
1383;5/18/2021;2024JJ
1384;7/19/2019;6227SX
1385;8/23/2022;2051HA
1386;2/23/2019;2496HW
1387;3/13/2020;5673PA
1388;7/6/2022;1068PM
1389;4/22/2022;5268BB
1390;11/6/2018;7316AG
1391;8/24/2022;1817EH
1392;11/5/2018;6571AC
1393;5/18/2022;2111BB
1394;10/14/2022;2061LV
1395;1/24/2020;2135SG
1396;11/18/2022;1017VV
1397;1/13/2022;4812PX
1398;12/19/2022;9724BP
1399;9/5/2022;1135BL
1400;10/5/2021;6974AN
1401;12/21/2022;6721ST
1402;6/29/2019;7881JV
1403;10/27/2021;5342EM
1404;5/12/2021;3707CM
1405;7/13/2022;3231CL
1406;4/29/2021;2341AL
1407;9/11/2021;1066MX
1408;2/21/2019;3111BW
1409;12/12/2020;5254JN
1410;11/16/2019;2071BA
1411;10/5/2021;3532AB
1412;4/22/2021;5263DM
1413;1/26/2018;2498ED
1414;11/7/2022;2651JE
1415;10/15/2022;4535EJ
1416;11/22/2019;5141JZ
1417;2/20/2018;4337WC
1418;11/28/2022;2061LS
1419;3/24/2018;2252GX
1420;12/24/2022;8052CD
1421;5/15/2018;3961BA
1422;7/7/2020;6035PV
1423;5/6/2021;1432BE
1424;4/14/2022;1121MB
1425;7/1/2022;9712MG
1426;6/20/2022;5104EL
1427;10/12/2018;5551HJ
1428;6/19/2018;4691HZ
1429;11/9/2022;6708NG
1430;11/16/2019;2071NL
1431;8/4/2020;3145CM
1432;5/21/2021;9722JC
1433;5/27/2021;6641LK
1434;7/1/2022;5725AC
1435;12/22/2018;2802AD
1436;8/17/2020;5271LH
1437;12/29/2021;4834TE
1438;3/27/2021;1098WP
1439;12/15/2022;2564XX
1440;11/15/2021;9001GB
1441;1/2/2020;1019PE
1442;1/4/2022;1018AK
1443;2/6/2018;2801SR
1444;1/17/2020;4141MZ
1445;1/5/2019;9729DD
1446;7/6/2020;6715JN
1447;1/25/2020;6006LX
1448;12/22/2018;2343DN
1449;2/9/2019;9101JE
1450;9/23/2022;6211NR
1451;11/16/2020;6295ND
1452;10/3/2022;4158DD
1453;11/26/2022;2014RD
1454;9/26/2022;5233NA
1455;7/13/2019;4691BK
1456;12/12/2019;3708ZW
1457;5/18/2021;5298AZ
1458;7/5/2022;5298AZ
1459;12/6/2018;3135HD
1460;1/25/2020;6211XR
1461;11/6/2018;2596XZ
1462;4/25/2019;4464BX
1463;8/1/2019;6523JE
1464;11/3/2018;4614GX
1465;11/2/2018;6861XK
1466;9/22/2022;3124TS
1467;8/13/2020;8821MC
1468;8/30/2018;6533WG
1469;6/19/2021;1625TH
1470;6/29/2019;7609BD
1471;12/21/2019;1211AN
1472;12/8/2018;1906KC
1473;9/23/2019;6222ED
1474;12/17/2022;4703AL
1475;9/23/2022;3055ZT
1476;6/11/2022;1112JN
1477;9/8/2022;6533SN
1478;10/26/2022;1185LA
1479;11/23/2019;4451DL
1480;6/19/2020;3621VG
1481;5/16/2022;3621VG
1482;7/14/2018;2719HX
1483;8/29/2022;4874MH
1484;7/24/2021;5525CA
1485;12/22/2018;2281CL
1486;4/9/2018;1602HK
1487;11/30/2022;1851KN
1488;10/5/2018;2343EW
1489;12/21/2022;5131GC
1490;4/16/2022;3204CG
1491;7/11/2020;9403MK
1492;3/30/2019;8017BW
1493;3/23/2018;2341KR
1494;9/4/2018;8042MH
1495;10/20/2019;5165NN
1496;4/15/2019;4334AH
1497;4/5/2018;3742MN
1498;12/14/2022;6227ST
1499;12/12/2019;3181XB
1500;12/11/2018;5216EG
1501;12/28/2018;9722CE
1502;3/24/2021;2111GB
1503;6/23/2018;1339EB
1504;4/10/2018;2871ES
1505;6/22/2019;2402DE
1506;6/23/2021;7346AH
1507;10/10/2018;9744DN
1508;7/17/2019;6627KL
1509;5/4/2021;1507HN
1510;12/12/2019;3273XR
1511;5/6/2019;5674AD
1512;1/30/2019;3191KA
1513;12/1/2018;8043BG
1514;7/14/2022;2033ES
1515;4/8/2021;1338KL
1516;8/13/2020;4481CJ
1517;6/22/2022;2871GV
1518;1/3/2019;3844ED
1519;11/15/2022;3351AK
1520;7/2/2021;5298TH
1521;5/5/2021;6412PS
1522;12/29/2021;3823BS
1523;1/19/2018;5212XB
1524;7/1/2022;2082BM
1525;5/30/2018;3235BK
1526;8/22/2022;2317DD
1527;3/15/2021;2241AB
1528;8/16/2018;2582XN
1529;1/22/2019;6824JN
1530;8/2/2022;1076DW
1531;8/2/2018;2251XA
1532;8/30/2019;5262PL
1533;8/4/2020;3845DL
1534;3/9/2019;8491DN
1535;10/24/2022;1625ZJ
1536;9/4/2018;1985BJ
1537;10/26/2021;2341EE
1538;12/14/2021;8494PM
1539;6/2/2022;2341KP
1540;12/1/2022;3818JA
1541;3/24/2021;9269SP
1542;2/8/2020;5684NW
1543;4/22/2019;5503XH
1544;6/1/2018;4051GE
1545;9/28/2018;7451GW
1546;6/7/2019;5282PP
1547;6/3/2021;4333GG
1548;12/17/2022;4333GG
1549;12/23/2022;5685HP
1550;9/2/2022;5241JE
1551;8/24/2018;3871SE
1552;7/11/2019;6212AS
1553;1/4/2019;7101HS
1554;1/18/2022;4837CJ
1555;5/7/2019;4641GC
1556;9/27/2022;5109RJ
1557;12/10/2021;1942EL
1558;10/13/2021;8325HE
1559;8/18/2022;1115DW
1560;12/28/2018;5616LJ
1561;6/4/2022;1104EA
1562;2/24/2021;4311GB
1563;12/2/2020;2408LG
1564;6/29/2019;7906BW
1565;8/8/2018;3332VC
1566;8/26/2022;1215CS
1567;11/28/2018;5629HE
1568;12/30/2021;5629HE
1569;11/10/2022;3744BC
1570;10/15/2022;7218AC
1571;10/30/2018;6812DJ
1572;8/13/2020;3571GD
1573;8/3/2019;1506WD
1574;10/18/2019;5221BC
1575;5/13/2019;6523MN
1576;5/29/2021;2642CP
1577;3/31/2018;5644NE
1578;10/5/2018;3818GB
1579;2/22/2020;6708LP
1580;6/1/2018;2132TA
1581;6/25/2020;6644KR
1582;1/27/2018;4462LG
1583;5/30/2018;3312WB
1584;8/24/2018;4847DA
1585;10/26/2022;2811RZ
1586;11/20/2020;6042NH
1587;10/15/2022;4207PB
1588;3/31/2021;2024TE
1589;10/10/2022;3761BV
1590;4/28/2022;3055ZL
1591;4/16/2019;6532AX
1592;7/30/2020;5614BM
1593;1/31/2020;3769KJ
1594;4/30/2019;4524EN
1595;1/12/2019;3822VA
1596;11/10/2018;4835MA
1597;12/22/2018;7908NK
1598;2/5/2018;4353BP
1599;2/8/2021;1055MP
1600;1/14/2018;2591JB
1601;12/30/2021;6165CV
1602;12/7/2018;3033XB
1603;9/6/2022;1013NJ
1604;12/13/2018;7941HB
1605;7/14/2022;6604GL
1606;12/24/2018;2904CV
1607;1/3/2019;2551JR
1608;7/7/2022;3701TB
1609;11/3/2022;6161GN
1610;1/22/2022;2316HB
1611;2/25/2019;3852CW
1612;7/18/2018;2681EE
1613;7/18/2018;2681EM
1614;10/19/2018;9402WC
1615;10/12/2018;2681NC
1616;10/11/2022;6132BT
1617;4/25/2019;4464BT
1618;10/21/2020;2681GE
1619;5/21/2021;5384WG
1620;8/9/2018;4907PJ
1621;7/14/2020;1222EL
1622;8/31/2018;2331NW
1623;7/5/2019;5801SW
1624;9/11/2018;6953CM
1625;5/18/2022;6953CM
1626;4/13/2018;2102BM
1627;4/29/2019;6865NL
1628;6/4/2021;1311LN
1629;9/25/2018;2251RG
1630;12/8/2022;3993EM
1631;7/14/2020;3755HC
1632;1/13/2022;4819BP
1633;12/14/2018;3061SX
1634;5/25/2018;2716BS
1635;11/24/2018;3071KS
1636;9/16/2019;4481DE
1637;6/17/2021;1017SH
1638;8/19/2020;3703EH
1639;6/30/2020;3994EJ
1640;9/12/2022;3994EJ
1641;7/3/2019;2023KK
1642;8/11/2020;3471AG
1643;3/8/2019;5611TH
1644;1/3/2019;3062LL
1645;10/26/2019;3738VE
1646;12/10/2018;3051TH
1647;8/23/2022;3971AA
1648;9/3/2019;6523GN
1649;8/28/2018;2272XZ
1650;4/19/2019;2341CV
1651;10/23/2018;9648JA
1652;7/10/2019;1721CR
1653;7/21/2020;5384HT
1654;10/6/2018;9601BH
1655;10/19/2018;4461LA
1656;7/3/2021;8506BN
1657;12/20/2022;7514DB
1658;12/24/2022;8561AB
1659;8/4/2021;2101ZD
1660;6/14/2022;2105XA
1661;9/30/2019;6271AX
1662;1/3/2019;8731CT
1663;10/2/2020;8731CT
1664;12/22/2018;2582KT
1665;12/22/2018;7468EN
1666;5/18/2021;6001CN
1667;10/22/2022;1406TP
1668;12/4/2020;2911CD
1669;1/26/2021;2911CD
1670;9/17/2022;5447PC
1671;1/20/2022;5224CN
1672;5/6/2019;4424CT
1673;1/25/2019;6701DL
1674;4/1/2021;8161ZD
1675;5/20/2019;6821JW
1676;12/14/2018;5345HN
1677;10/4/2022;3723GB
1678;10/22/2019;3072MJ
1679;4/5/2018;5964AJ
1680;5/3/2021;4461ME
1681;8/5/2020;3707CM
1682;5/5/2021;6132BR
1683;12/2/2022;1171TS
1684;12/30/2017;4333LJ
1685;5/6/2021;4333LJ
1686;12/14/2022;8917EA
1687;12/8/2018;4617ML
1688;5/10/2019;6524DA
1689;9/11/2021;6842DC
1690;5/12/2021;7325XG
1691;7/16/2020;8034RB
1692;9/13/2022;1091TD
1693;9/27/2018;4354BM
1694;9/3/2018;3961LC
1695;12/23/2021;6721DV
1696;12/3/2019;6461RB
1697;4/7/2018;1181EV
1698;2/18/2019;4388JL
1699;1/3/2019;9756AB
1700;12/21/2022;6041MR
1701;10/11/2022;3274MA
1702;3/14/2022;5223EX
1703;4/13/2018;4726BS
1704;1/13/2018;3421KC
1705;10/11/2020;1171AN
1706;5/17/2021;3844AD
1707;4/5/2019;3841KP
1708;5/2/2018;6815BB
1709;8/16/2018;4388JX
1710;11/30/2022;3741WT
1711;1/7/2019;9752VJ
1712;7/8/2022;2252XB
1713;1/13/2022;4834XL
1714;7/5/2019;6531KR
1715;11/15/2022;3571ZH
1716;3/16/2022;1251RJ
1717;5/7/2021;6641XS
1718;6/24/2020;4116CA
1719;2/23/2019;4561NL
1720;9/30/2019;4371TD
1721;10/7/2022;3344EG
1722;2/5/2018;2253CG
1723;3/23/2018;1723ME
1724;4/29/2021;1343AE
1725;7/13/2018;4761HN
1726;9/9/2022;3372BH
1727;11/13/2019;6571BT
1728;3/9/2022;5616RS
1729;6/2/2021;1078KE
1730;10/19/2018;9402RX
1731;11/28/2022;1695HC
1732;5/25/2018;3911VA
1733;6/15/2020;3734GP
1734;11/17/2022;4812XR
1735;2/18/2019;6971BM
1736;10/27/2021;6971BM
1737;4/15/2019;6845DG
1738;3/3/2018;2631DV
1739;4/10/2021;3335VH
1740;4/24/2019;4462SM
1741;5/10/2021;7312GN
1742;1/10/2019;4907HL
1743;8/15/2022;2342AH
1744;8/9/2019;3255VG
1745;8/25/2020;1223AE
1746;3/11/2019;4691EB
1747;11/30/2022;8032CK
1748;4/11/2019;4532AG
1749;10/3/2019;7001LB
1750;10/26/2022;6812CE
1751;5/22/2021;4456BH
1752;3/7/2019;3941JB
1753;7/11/2022;5062AL
1754;12/21/2019;3069LG
1755;12/7/2022;6711PD
1756;11/17/2022;5491HV
1757;1/19/2019;2613TA
1758;1/9/2019;3842XR
1759;8/11/2018;8521LR
1760;10/20/2018;1261ZP
1761;9/27/2022;1181TZ
1762;11/23/2022;1391GJ
1763;4/16/2018;2106AH
1764;10/28/2018;2552EB
1765;12/15/2022;2613CX
1766;2/28/2019;4332TB
1767;3/11/2022;5624NP
1768;4/7/2022;5161BH
1769;9/15/2022;5685BW
1770;12/14/2019;2801AB
1771;5/31/2018;3853AN
1772;7/14/2022;6542JJ
1773;7/6/2021;4413ED
1774;3/29/2019;7576BD
1775;1/31/2020;3818NK
1776;10/23/2019;4401NC
1777;11/12/2018;7328TP
1778;10/27/2022;9047JD
1779;12/20/2022;3532GC
1780;12/24/2019;6524KM
1781;10/26/2019;4818ET
1782;7/5/2022;5298AP
1783;1/3/2018;3906CR
1784;2/12/2022;1011SG
1785;11/10/2018;7001LA
1786;6/24/2022;4464JN
1787;12/14/2022;8917CH
1788;5/11/2019;6932DM
1789;11/7/2018;8084HC
1790;8/14/2020;5626GE
1791;8/1/2019;6523HS
1792;3/14/2020;6814JD
1793;4/29/2022;6814JD
1794;12/29/2021;3823BV
1795;7/18/2019;6447AX
1796;1/6/2022;4696BA
1797;2/9/2019;6991AX
1798;2/7/2022;1421AL
1799;11/5/2019;5142MH
1800;5/5/2021;6731AK
1801;12/6/2022;6731AK
1802;9/1/2019;7419CA
1803;11/17/2020;1851SK
1804;9/5/2018;1972AP
1805;3/1/2020;8252BK
1806;4/10/2021;7908LD
1807;9/6/2022;3707HH
1808;7/30/2018;4361CV
1809;4/23/2019;4341MX
1810;6/29/2019;2694AC
1811;6/13/2020;4651CB
1812;8/24/2021;4751CS
1813;5/5/2021;6132BZ
1814;3/5/2019;2274KA
1815;10/17/2018;2805GX
1816;7/16/2020;7671AE
1817;8/27/2020;3853WJ
1818;5/27/2021;6641LM
1819;6/6/2018;1213SZ
1820;12/21/2022;9801BL
1821;1/12/2022;2672DT
1822;5/5/2022;5581WW
1823;8/7/2020;7721CL
1824;7/27/2018;3255BK
1825;10/17/2018;7771EJ
1826;3/15/2019;2614TB
1827;6/23/2018;8081XK
1828;4/20/2021;6932BR
1829;7/25/2022;2641XV
1830;6/29/2018;4904WB
1831;8/16/2019;1744GL
1832;1/30/2020;3176TA
1833;5/26/2022;6531JX
1834;7/13/2018;7722AK
1835;12/12/2022;2675TE
1836;10/18/2018;2957SE
1837;11/21/2018;7206HC
1838;11/6/2019;6223AX
1839;10/12/2022;6721XZ
1840;9/25/2018;1771JH
1841;6/23/2022;5301EK
1842;3/20/2019;6815GC
1843;11/21/2018;3822AX
1844;7/18/2019;6663CK
1845;8/22/2019;6706AW
1846;11/10/2018;1628WP
1847;7/24/2018;9663DC
1848;3/28/2018;1822EK
1849;5/8/2021;7546LR
1850;5/18/2021;5298AE
1851;3/2/2022;8921AB
1852;1/18/2019;8512AC
1853;12/21/2018;8013TJ
1854;7/30/2020;3342XK
1855;5/19/2018;4341LB
1856;11/19/2022;1487MD
1857;7/3/2021;7651BK
1858;9/13/2018;7943RE
1859;1/3/2019;9781EK
1860;12/8/2022;4335PJ
1861;7/13/2020;4332DW
1862;9/27/2022;1181SB
1863;3/15/2021;1221HR
1864;12/24/2021;7411RT
1865;2/5/2022;5655CL
1866;11/4/2019;6107CV
1867;10/23/2018;9648JA
1868;1/24/2019;7314AJ
1869;12/10/2022;4461DH
1870;8/24/2022;1402GJ
1871;11/27/2021;2628EZ
1872;8/6/2020;3904BV
1873;5/31/2018;2407BC
1874;11/23/2019;6523LM
1875;11/23/2019;6523LM
1876;7/1/2021;8321ZK
1877;7/28/2022;4641PR
1878;4/8/2018;2907AT
1879;5/19/2018;1842GW
1880;6/3/2021;7431RH
1881;1/28/2022;4761WB
1882;11/13/2018;9725GK
1883;7/29/2022;1106GE
1884;6/29/2022;1851RA
1885;9/27/2022;2971VB
1886;12/18/2018;8081CE
1887;4/4/2019;4941AK
1888;2/13/2018;1398ED
1889;5/14/2019;7009BN
1890;12/2/2019;6019CL
1891;11/30/2018;8321SV
1892;11/11/2019;9723GE
1893;8/15/2020;2922GH
1894;2/28/2022;8922CH
1895;11/10/2018;7921WG
1896;11/11/2019;3992KT
1897;5/2/2019;1648KH
1898;6/19/2020;3031SJ
1899;6/24/2020;8933AP
1900;10/8/2022;2352EH
1901;8/23/2018;7671WN
1902;7/23/2022;1052AT
1903;5/23/2022;4904MC
1904;12/24/2018;7316DD
1905;4/19/2019;6861WV
1906;5/31/2022;2023RV
1907;7/30/2019;3361HN
1908;6/23/2018;3891CL
1909;4/7/2018;9203AL
1910;8/13/2019;3752PR
1911;11/22/2018;7597MH
1912;7/23/2020;4334BX
1913;7/9/2020;3043TM
